GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0016021	Cellular_Components	integral component of membrane	116171	11.663135981924414
GO:0003677	Molecular_Functions	DNA binding	64797.8	6.50545792607055
GO:0005524	Molecular_Functions	ATP binding	51054.9	5.125721920647604
GO:0005737	Cellular_Components	cytoplasm	32818.2	3.2948251222937888
GO:0006412	Biological_Processes	translation	28211.1	2.8322894310944022
GO:0003735	Molecular_Functions	structural constituent of ribosome	26891.2	2.699776384098663
GO:0005840	Cellular_Components	ribosome	23178.1	2.326994965203383
GO:0003700	Molecular_Functions	DNA-binding transcription factor activity	16489	1.655434223738727
GO:0043565	Molecular_Functions	sequence-specific DNA binding	15760.8	1.5823256542847552
GO:0046872	Molecular_Functions	metal ion binding	14219.9	1.4276250299073519
GO:0016787	Molecular_Functions	hydrolase activity	13457.2	1.3510527888711745
GO:0019843	Molecular_Functions	rRNA binding	13079.7	1.3131531940224046
GO:0005886	Cellular_Components	plasma membrane	12267	1.231561139098973
GO:0006355	Biological_Processes	regulation of transcription, DNA-templated	12115.6	1.216361142648367
GO:0016887	Molecular_Functions	ATPase activity	12037.6	1.2085302329842502
GO:0015074	Biological_Processes	DNA integration	10120.4	1.0160504892913707
GO:0006313	Biological_Processes	transposition, DNA-mediated	9470.38	0.9507909008315097
GO:0004803	Molecular_Functions	transposase activity	9400.76	0.9438013119748969
GO:0003723	Molecular_Functions	RNA binding	9307.57	0.9344453828518322
GO:0016740	Molecular_Functions	transferase activity	8174.06	0.8206451980649997
GO:0016491	Molecular_Functions	oxidoreductase activity	8058.83	0.8090765349804333
GO:0003676	Molecular_Functions	nucleic acid binding	7726.24	0.7756857369651952
GO:0006310	Biological_Processes	DNA recombination	7369.19	0.7398392459963121
GO:0000150	Molecular_Functions	recombinase activity	7143.54	0.7171848259231334
GO:0000160	Biological_Processes	phosphorelay signal transduction system	7019.72	0.7047537588127368
GO:0003824	Molecular_Functions	catalytic activity	6880.71	0.6907976722433924
GO:0008270	Molecular_Functions	zinc ion binding	6814.1	0.6841102761827922
GO:0008168	Molecular_Functions	methyltransferase activity	6774.29	0.6801135003657602
GO:0009401	Biological_Processes	phosphoenolpyruvate-dependent sugar phosphotransferase system	6632.93	0.665921482543715
GO:0005525	Molecular_Functions	GTP binding	6169.93	0.61943800594774
GO:0005975	Biological_Processes	carbohydrate metabolic process	6159.7	0.6184109520264077
GO:0016301	Molecular_Functions	kinase activity	6075.69	0.609976660733043
GO:0055085	Biological_Processes	transmembrane transport	5739.59	0.5762334717829195
GO:0000287	Molecular_Functions	magnesium ion binding	5264.99	0.5285853983651015
GO:0006281	Biological_Processes	DNA repair	4326.13	0.43432734904134995
GO:0000049	Molecular_Functions	tRNA binding	4322.98	0.43401110076645283
GO:0016020	Cellular_Components	membrane	4059.41	0.4075496538411805
GO:0051539	Molecular_Functions	4 iron, 4 sulfur cluster binding	4039.23	0.4055236569562847
GO:0008982	Molecular_Functions	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	4022.95	0.4038892055545947
GO:0042626	Molecular_Functions	ATPase-coupled transmembrane transporter activity	3868.23	0.388355893461875
GO:0006352	Biological_Processes	DNA-templated transcription, initiation	3827.98	0.3843149432826352
GO:0006260	Biological_Processes	DNA replication	3787.66	0.3802669653639533
GO:0004519	Molecular_Functions	endonuclease activity	3779.83	0.3794808625092093
GO:0051301	Biological_Processes	cell division	3482.19	0.34959891440116186
GO:0005506	Molecular_Functions	iron ion binding	3238.13	0.32509619885469615
GO:0032196	Biological_Processes	transposition	3190.65	0.3203293835873594
GO:0022857	Molecular_Functions	transmembrane transporter activity	3165.29	0.31778333398374403
GO:0006265	Biological_Processes	DNA topological change	2895.01	0.29064822803480217
GO:0015934	Cellular_Components	large ribosomal subunit	2791.97	0.2803033955759484
GO:0005623	Cellular_Components	cell	2757.84	0.2768768706165087
GO:0016829	Molecular_Functions	lyase activity	2747.45	0.27583375329073717
GO:0016987	Molecular_Functions	sigma factor activity	2670.52	0.26811026764380774
GO:0009058	Biological_Processes	biosynthetic process	2630.83	0.26412553938010525
GO:0000155	Molecular_Functions	phosphorelay sensor kinase activity	2531.13	0.2541160304889201
GO:0003697	Molecular_Functions	single-stranded DNA binding	2368.69	0.23780765913200835
GO:0046933	Molecular_Functions	proton-transporting ATP synthase activity, rotational mechanism	2169.12	0.21777157398242147
GO:0003887	Molecular_Functions	DNA-directed DNA polymerase activity	2161.98	0.21705474455932156
GO:0003924	Molecular_Functions	GTPase activity	2073.16	0.20813754717000296
GO:0051536	Molecular_Functions	iron-sulfur cluster binding	2006.5	0.20144513129551553
GO:0003746	Molecular_Functions	translation elongation factor activity	2000.03	0.20079556737850482
GO:0004386	Molecular_Functions	helicase activity	1997.96	0.20058774708357252
GO:0045454	Biological_Processes	cell redox homeostasis	1995.44	0.20033474846365493
GO:0008233	Molecular_Functions	peptidase activity	1935.39	0.19430595198506248
GO:0007049	Biological_Processes	cell cycle	1927.26	0.19348973024699492
GO:0016874	Molecular_Functions	ligase activity	1908.3	0.1915862168209481
GO:0009055	Molecular_Functions	electron transfer activity	1899.44	0.19069670580012663
GO:0006096	Biological_Processes	glycolytic process	1871.92	0.18793380023658185
GO:0015935	Cellular_Components	small ribosomal subunit	1849.77	0.18571002268452816
