Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF00005	ABC transporter	25284.2	2.5284200713773037
PF00528	Binding-protein-dependent transport system inner membrane component	8253.77	0.825377023300395
PF07690	Major Facilitator Superfamily	5811.38	0.5811380164055273
PF00072	Response regulator receiver domain	5801.49	0.5801490163776079
PF00664	ABC transporter transmembrane region	5067.67	0.5067670143060338
PF00271	Helicase conserved C-terminal domain	4762.88	0.4762880134456115
PF00665	Integrase core domain	4720.19	0.4720190133250976
PF01381	Helix-turn-helix	4361.49	0.43614901231248737
PF01610	Transposase	4232.64	0.4232640119487439
PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	4183.15	0.4183150118090335
PF00496	Bacterial extracellular solute-binding proteins, family 5 Middle	3772.85	0.3772850106507566
PF00440	Bacterial regulatory proteins, tetR family	3364.13	0.3364130094969399
PF00583	Acetyltransferase (GNAT) family	3300.07	0.33000700931609855
PF04542	Sigma-70 region 2	3146.35	0.3146350088821469
PF00270	DEAD/DEAH box helicase	3135.09	0.3135090088503599
PF01926	50S ribosome-binding GTPase	3065.87	0.30658700865495186
PF00486	Transcriptional regulatory protein, C terminal	2962.27	0.296227008362489
PF00239	Resolvase, N terminal domain	2899.57	0.2899570081854869
PF07992	Pyridine nucleotide-disulphide oxidoreductase	2863.63	0.28636300808402826
PF02378	Phosphotransferase system, EIIC	2825.98	0.2825980079777423
PF13936	Helix-turn-helix domain	2803.25	0.2803250079135755
PF00392	Bacterial regulatory proteins, gntR family	2644.66	0.2644660074658759
PF00512	His Kinase A (phospho-acceptor) domain	2633.21	0.2633210074335526
PF01548	Transposase	2617.84	0.26178400739016305
PF00155	Aminotransferase class I and II	2604.21	0.26042100735168555
PF01546	Peptidase family M20/M25/M40	2539.19	0.2539190071681341
PF04055	Radical SAM superfamily	2515.56	0.25155600710142656
PF08245	Mur ligase middle domain	2508.68	0.2508680070820043
PF01479	S4 domain	2487.32	0.24873200702170503
PF00126	Bacterial regulatory helix-turn-helix protein, lysR family	2474.29	0.24742900698492132
PF00156	Phosphoribosyl transferase domain	2465.02	0.2465020069587521
PF07715	TonB-dependent Receptor Plug Domain	2461.2	0.24612000694796826
PF00571	CBS domain	2449.41	0.2449410069146851
PF00009	Elongation factor Tu GTP binding domain	2399.08	0.2399080067726035
PF00293	NUDIX domain	2362.13	0.23621300666829365
PF00132	Bacterial transferase hexapeptide (six repeats)	2316.69	0.23166900654001651
PF00746	LPXTG cell wall anchor motif	2289.94	0.22899400646450124
PF02371	Transposase IS116/IS110/IS902 family	2289.26	0.22892600646258165
PF00128	Alpha amylase, catalytic domain	2266.4	0.2266400063980478
PF08281	Sigma-70, region 4	2253.62	0.22536200636196985
PF00300	Histidine phosphatase superfamily (branch 1)	2200.51	0.22005100621204035
PF00535	Glycosyl transferase family 2	2153.17	0.2153170060783995
PF03466	LysR substrate binding domain	2138.72	0.21387200603760712
PF12833	Helix-turn-helix domain	2121.29	0.21212900598840223
PF00004	ATPase family associated with various cellular activities (AAA)	2022.37	0.20223700570915107
PF00593	TonB dependent receptor	1949.62	0.19496200550377776
PF00534	Glycosyl transferases group 1	1929.91	0.19299100544813647
PF01966	HD domain	1916.13	0.1916130054092355
PF00905	Penicillin binding protein transpeptidase domain	1906.72	0.1906720053826711
PF07687	Peptidase dimerisation domain	1905.8	0.1905800053800739
PF00696	Amino acid kinase family	1899.38	0.18993800536195027
PF00497	Bacterial extracellular solute-binding proteins, family 3	1878.45	0.18784500530286485
PF01380	SIS domain	1834.3	0.1834300051782294
PF02875	Mur ligase family, glutamate ligase domain	1828.9	0.1828900051629852
PF00294	pfkB family carbohydrate kinase	1819.19	0.18191900513557388
PF00581	Rhodanese-like domain	1764.05	0.17640500497991363
PF07724	AAA domain (Cdc48 subfamily)	1756.76	0.17567600495933397
PF00117	Glutamine amidotransferase class-I	1754.83	0.17548300495388555
PF00849	RNA pseudouridylate synthase	1752.24	0.175224004946574
PF04851	Type III restriction enzyme, res subunit	1731.22	0.17312200488723453
PF00266	Aminotransferase class-V	1712.97	0.17129700483571478
PF00589	Phage integrase family	1692.55	0.1692550047780691
PF01979	Amidohydrolase family	1678.99	0.16789900473978922
PF00501	AMP-binding enzyme	1675.33	0.16753300472945704
PF02687	FtsX-like permease family	1662.54	0.16625400469335086
PF00588	SpoU rRNA Methylase family	1629.69	0.1629690046006153
PF13520	Amino acid permease	1625.6	0.16256000458906925
PF13614	AAA domain	1622.43	0.16224300458012034
PF00171	Aldehyde dehydrogenase family	1616.34	0.16163400456292826
PF13276	HTH-like domain	1605.82	0.16058200453323027
PF00575	S1 RNA binding domain	1601.9	0.16019000452216414
PF00436	Single-strand binding protein family	1586.08	0.15860800447750426
PF00359	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	1547.62	0.15476200436893167
PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	1523.32	0.15233200430033278
PF00149	Calcineurin-like phosphoesterase	1502.79	0.15027900424237658
PF00085	Thioredoxin	1501.79	0.15017900423955358
PF00356	Bacterial regulatory proteins, lacI family	1501.13	0.15011300423769042
PF00106	short chain dehydrogenase	1500.24	0.15002400423517792
PF00291	Pyridoxal-phosphate dependent enzyme	1492.41	0.14924100421307385
PF00196	Bacterial regulatory proteins, luxR family	1491.85	0.14918500421149294
PF10431	C-terminal, D2-small domain, of ClpB protein	1483.4	0.14834000418763862
PF02361	Cobalt transport protein	1462.46	0.14624600412852498
PF08264	Anticodon-binding domain of tRNA	1459.13	0.1459130041191244
PF00860	Permease family	1449.29	0.14492900409134604
PF00753	Metallo-beta-lactamase superfamily	1446.3	0.14463000408290527
PF02302	PTS system, Lactose/Cellobiose specific IIB subunit	1439.55	0.14395500406385003
PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	1419.78	0.14197800400803934
PF00561	alpha/beta hydrolase fold	1419.58	0.14195800400747471
PF00358	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1	1411.17	0.1411170039837333
PF13439	Glycosyltransferase Family 4	1404.26	0.14042600396422636
PF01751	Toprim domain	1396.98	0.1396980039436749
PF01047	MarR family	1393.71	0.1393710039344437
PF01032	FecCD transport family	1384.12	0.13841200390737113
PF00367	phosphotransferase system, EIIB	1359.44	0.1359440038376995
PF03129	Anticodon binding domain	1351.3	0.13513000381472026
PF03610	PTS system fructose IIA component	1338.31	0.1338310037780495
PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	1328.07	0.13280700374914198
PF13333	Integrase core domain	1325.76	0.13257600374262085
PF00672	HAMP domain	1321.98	0.1321980037319499
PF00206	Lyase	1321.29	0.13212900373000203
