Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF00005	ABC transporter	15961.6	1.5961599108843174
PF07690	Major Facilitator Superfamily	9896.29	0.9896289447477296
PF00528	Binding-protein-dependent transport system inner membrane component	7012.98	0.7012979608456231
PF03466	LysR substrate binding domain	6552.94	0.6552939634140861
PF00072	Response regulator receiver domain	5549.85	0.5549849690144677
PF00126	Bacterial regulatory helix-turn-helix protein, lysR family	5545.49	0.5545489690388101
PF03400	IS1 transposase	5005.82	0.5005819720518577
PF00873	AcrB/AcrD/AcrF family	4768.97	0.47689697337422204
PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	4072.09	0.40720897726499344
PF00294	pfkB family carbohydrate kinase	3644.66	0.36446597965139055
PF12833	Helix-turn-helix domain	3364.59	0.3364589812150577
PF03811	InsA N-terminal domain	3305.06	0.3305059815474214
PF00384	Molybdopterin oxidoreductase	3285.47	0.32854698165679486
PF01446	Replication protein	3277.98	0.3277979816986125
PF02653	Branched-chain amino acid transport system / permease component	3141.86	0.31418598245858814
PF00155	Aminotransferase class I and II	3080.16	0.30801598280306725
PF07992	Pyridine nucleotide-disulphide oxidoreductase	3047.91	0.3047909829831232
PF00501	AMP-binding enzyme	3031.73	0.3031729830734582
PF00563	EAL domain	2988.58	0.2988579833143703
PF00324	Amino acid permease	2914.85	0.29148498372601445
PF00860	Permease family	2869.46	0.2869459839794327
PF00589	Phage integrase family	2786.09	0.27860898444489823
PF12787	EcsC protein family	2745.49	0.27454898467157324
PF00083	Sugar (and other) transporter	2704.38	0.2704379849010958
PF00455	DeoR C terminal sensor domain	2662.16	0.2662159851368155
PF00496	Bacterial extracellular solute-binding proteins, family 5 Middle	2603.75	0.2603749854629261
PF00171	Aldehyde dehydrogenase family	2593.15	0.25931498552210724
PF00593	TonB dependent receptor	2575.71	0.257570985619477
PF00512	His Kinase A (phospho-acceptor) domain	2556.93	0.2556929857243282
PF00884	Sulfatase	2539.11	0.2539109858238196
PF00392	Bacterial regulatory proteins, gntR family	2533	0.2532999858579325
PF00696	Amino acid kinase family	2529.86	0.2529859858754635
PF00271	Helicase conserved C-terminal domain	2457.32	0.2457319862804638
PF02378	Phosphotransferase system, EIIC	2430.15	0.24301498643215738
PF04055	Radical SAM superfamily	2429.07	0.2429069864381872
PF00158	Sigma-54 interaction domain	2411.49	0.24114898653633857
PF03050	Transposase IS66 family	2396.37	0.2396369866207555
PF00497	Bacterial extracellular solute-binding proteins, family 3	2375.51	0.23755098673721964
PF00196	Bacterial regulatory proteins, luxR family	2325.99	0.23259898701369616
PF00248	Aldo/keto reductase family	2308.98	0.23089798710866521
PF13407	Periplasmic binding protein domain	2282.58	0.22825798725605984
PF08240	Alcohol dehydrogenase GroES-like domain	2254.99	0.22549898741009836
PF00440	Bacterial regulatory proteins, tetR family	2229.56	0.22295598755207738
PF00990	Diguanylate cyclase, GGDEF domain	2203.41	0.22034098769807622
PF00106	short chain dehydrogenase	2113.78	0.21137798819849213
PF13520	Amino acid permease	2102.7	0.2102699882603532
PF01032	FecCD transport family	2089.26	0.20892598833539047
PF07729	FCD domain	2083.73	0.20837298836626517
PF00419	Fimbrial protein	2067	0.20669998845967097
PF00107	Zinc-binding dehydrogenase	2047.77	0.20477698856703452
PF07715	TonB-dependent Receptor Plug Domain	2026.83	0.20268298868394524
PF00465	Iron-containing alcohol dehydrogenase	2008.12	0.2008119887884056
PF01276	Orn/Lys/Arg decarboxylase, major domain	1974.23	0.19742298897761787
PF00486	Transcriptional regulatory protein, C terminal	1966.67	0.19666698901982635
PF00892	EamA-like transporter family	1966	0.19659998902356704
PF01380	SIS domain	1910.25	0.1910249893348265
PF08220	DeoR-like helix-turn-helix domain	1899.63	0.18996298939411937
PF00132	Bacterial transferase hexapeptide (six repeats)	1885.48	0.18854798947312065
PF01609	Transposase DDE domain	1883.62	0.18836198948350524
PF00293	NUDIX domain	1873.17	0.18731698954184897
PF00270	DEAD/DEAH box helicase	1856.48	0.1856479896350314
PF00356	Bacterial regulatory proteins, lacI family	1851.59	0.1851589896623329
PF12759	InsA C-terminal domain	1824.99	0.18249898981084414
PF02901	Pyruvate formate lyase-like	1812.95	0.18129498987806505
PF02447	GntP family permease	1746.01	0.17460099025179973
