Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
3.6.4.12	DNA helicase	18822.5	1.8822499040428982
2.7.7.7	DNA-directed DNA polymerase	10673.5	1.0673499455864988
5.2.1.8	Peptidylprolyl isomerase	8721.12	0.8721119555397318
5.99.1.3	Transferred entry 5.6.2.2	8428.55	0.8428549570312536
2.7.13.3	Histidine kinase	8339.84	0.8339839574834971
2.7.7.6	DNA-directed RNA polymerase	8255.07	0.8255069579156546
1.17.4.1	Ribonucleoside-diphosphate reductase	7387.05	0.7387049623408204
2.7.11.1	Non-specific serine/threonine protein kinase	7189.43	0.7189429633482871
3.2.1.23	Beta-galactosidase	6772.25	0.6772249654750707
2.7.1.15	Ribokinase	6313.67	0.6313669678129115
3.2.1.22	Alpha-galactosidase	6208.56	0.6208559683487622
3.6.3.17	Transferred entry 7.5.2.8	6068.24	0.6068239690641135
2.7.1.69	2.7.1.208	5958.36	0.5958359696242816
2.4.1.1	Glycogen phosphorylase	5865.14	0.5865139700995173
2.4.1.25	4-alpha-glucanotransferase	5634.78	0.5634779712738924
2.7.6.1	Ribose-phosphate diphosphokinase	5469.48	0.5469479721165919
1.1.1.86	Ketol-acid reductoisomerase (NADP(+))	5464.96	0.5464959721396349
3.5.1.88	Peptide deformylase	5389.23	0.5389229725257063
3.4.21.89	Signal peptidase I	4956.51	0.4956509747317129
3.1.11.6	Exodeoxyribonuclease VII	4952.81	0.49528097475057553
1.11.1.15	Peroxiredoxin	4670.54	0.4670539761895878
6.1.1.20	Phenylalanine--tRNA ligase	4584.49	0.4584489766282707
4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	4546.22	0.45462197682337124
3.1.26.5	Ribonuclease P	4411.55	0.4411549775099189
1.8.1.9	Thioredoxin-disulfide reductase	4319.03	0.4319029779815858
2.7.2.4	Aspartate kinase	4301.58	0.43015797807054595
3.4.21.92	Endopeptidase Clp	4268.25	0.42682497824046217
3.1.26.4	Ribonuclease H	4266.35	0.42663497825014846
2.1.1.37	DNA (cytosine-5-)-methyltransferase	4179.1	0.41790997869494895
2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	4147.94	0.41479397885380254
4.2.1.33	3-isopropylmalate dehydratase	4145.54	0.4145539788660378
3.2.1.55	Non-reducing end alpha-L-arabinofuranosidase	4068.06	0.4068059792610308
6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	4015.93	0.4015929795267896
6.1.1.10	Methionine--tRNA ligase	3964.25	0.3964249797902542
5.4.2.11	Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)	3829.95	0.38299498047491554
1.1.1.1	Alcohol dehydrogenase	3774.86	0.3774859807557644
2.7.3.9	Phosphoenolpyruvate--protein phosphotransferase	3640.96	0.36409598143838656
3.6.3.31	Transferred entry 7.6.2.11	3559.53	0.3559529818535167
1.1.1.205	IMP dehydrogenase	3551.93	0.35519298189226145
4.3.2.10	Imidazole glycerol-phosphate synthase	3414.48	0.3414479825929816
2.4.2.10	Orotate phosphoribosyltransferase	3388.85	0.33888498272364326
2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase	3363.01	0.33630098285537563
6.3.4.4	Adenylosuccinate synthase	3350.06	0.3350059829213947
5.3.1.9	Glucose-6-phosphate isomerase	3331.59	0.3331589830155548
2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase	3306.36	0.3306359831441773
3.5.1.2	Glutaminase	3293.46	0.32934598320994146
4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase	3288.8	0.32887998323369816
4.4.1.8	Cystathionine beta-lyase	3278.6	0.32785998328569776
