GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0016021	Cellular_Components	integral component of membrane	114322	11.468611339681983
GO:0005524	Molecular_Functions	ATP binding	53626.1	5.379689810910586
GO:0005737	Cellular_Components	cytoplasm	45609.2	4.5754464435001445
GO:0003677	Molecular_Functions	DNA binding	38109.3	3.8230677396069233
GO:0005886	Cellular_Components	plasma membrane	19512.7	1.9574847578577408
GO:0046872	Molecular_Functions	metal ion binding	19162.1	1.9223130924242062
GO:0006412	Biological_Processes	translation	14133.9	1.417891620282458
GO:0016787	Molecular_Functions	hydrolase activity	13184.6	1.3226592700370103
GO:0003735	Molecular_Functions	structural constituent of ribosome	12434.9	1.2474504920121368
GO:0016887	Molecular_Functions	ATPase activity	10757.9	1.0792163706999949
GO:0003700	Molecular_Functions	DNA-binding transcription factor activity	10702.9	1.073698853304546
GO:0005840	Cellular_Components	ribosome	10416.5	1.044967635448972
GO:0016740	Molecular_Functions	transferase activity	9510.7	0.9540991398708337
GO:0055085	Biological_Processes	transmembrane transport	9383.89	0.9413777511268904
GO:0006355	Biological_Processes	regulation of transcription, DNA-templated	8761.31	0.8789214605803708
GO:0005975	Biological_Processes	carbohydrate metabolic process	8213.42	0.8239579586568709
GO:0003676	Molecular_Functions	nucleic acid binding	8099.7	0.8125497390530445
GO:0019843	Molecular_Functions	rRNA binding	8026.19	0.8051753262577819
GO:0000287	Molecular_Functions	magnesium ion binding	7992.18	0.8017634941374325
GO:0008270	Molecular_Functions	zinc ion binding	7978.55	0.8003961530083422
GO:0003723	Molecular_Functions	RNA binding	7353.58	0.7377001012513658
GO:0016491	Molecular_Functions	oxidoreductase activity	6244.43	0.6264318390847814
GO:0016301	Molecular_Functions	kinase activity	6112.71	0.6132178865151717
GO:0009401	Biological_Processes	phosphoenolpyruvate-dependent sugar phosphotransferase system	5925.08	0.594395126716843
GO:0005525	Molecular_Functions	GTP binding	5723.2	0.5741428283206026
GO:0006281	Biological_Processes	DNA repair	5528.07	0.5545676797865309
GO:0003824	Molecular_Functions	catalytic activity	5526.03	0.5543630300504088
GO:0043565	Molecular_Functions	sequence-specific DNA binding	5449.02	0.5466375025117993
GO:0022857	Molecular_Functions	transmembrane transporter activity	5326.7	0.534366543824321
GO:0051301	Biological_Processes	cell division	4999.47	0.5015393216913621
GO:0006260	Biological_Processes	DNA replication	4741.14	0.47562404407742903
GO:0015074	Biological_Processes	DNA integration	4730.07	0.47451351830347227
GO:0030170	Molecular_Functions	pyridoxal phosphate binding	4179.64	0.41929520739480075
GO:0006313	Biological_Processes	transposition, DNA-mediated	4076.47	0.4089453479459195
GO:0000049	Molecular_Functions	tRNA binding	4072.35	0.40853203573375135
GO:0004803	Molecular_Functions	transposase activity	3748.46	0.37603987738444333
GO:0005623	Cellular_Components	cell	3629.28	0.36408391878099605
GO:0008982	Molecular_Functions	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	3525.85	0.35370797652260916
GO:0043190	Cellular_Components	ATP-binding cassette (ABC) transporter complex	3502.71	0.35138660647659664
GO:0042626	Molecular_Functions	ATPase-coupled transmembrane transporter activity	3498.25	0.3509391859750748
GO:0000160	Biological_Processes	phosphorelay signal transduction system	3357.43	0.3368123350727636
GO:0008168	Molecular_Functions	methyltransferase activity	3245.08	0.325541551811333
GO:0008360	Biological_Processes	regulation of cell shape	3111.86	0.3121771214945748
GO:0003924	Molecular_Functions	GTPase activity	3111.01	0.31209185077119056
GO:0045454	Biological_Processes	cell redox homeostasis	3100.5	0.3110375033561693
GO:0051539	Molecular_Functions	4 iron, 4 sulfur cluster binding	3088.22	0.3098055921995127
GO:0007049	Biological_Processes	cell cycle	3084.94	0.3094765475257478
GO:0071555	Biological_Processes	cell wall organization	3016.28	0.3025886794462656
GO:0000166	Molecular_Functions	nucleotide binding	3012.33	0.3021924213787742
GO:0006310	Biological_Processes	DNA recombination	2861.72	0.28708345238007316
GO:0016020	Cellular_Components	membrane	2828.99	0.2838000279372906
GO:0050660	Molecular_Functions	flavin adenine dinucleotide binding	2817.32	0.2826293110644744
GO:0009252	Biological_Processes	peptidoglycan biosynthetic process	2743.04	0.27517765302567543
