Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
3.6.4.12	DNA helicase	19614.3	1.961430075240457
2.1.1.37	DNA (cytosine-5-)-methyltransferase	12385.2	1.2385200475096287
2.7.7.7	DNA-directed DNA polymerase	10901.6	1.090160041818539
5.99.1.3	Transferred entry 5.6.2.2	10592.2	1.0592200406316805
3.2.1.23	Beta-galactosidase	9546.79	0.9546790366214877
1.1.1.86	Ketol-acid reductoisomerase (NADP(+))	9036.85	0.9036850346653578
2.7.7.6	DNA-directed RNA polymerase	8823.9	0.8823900338484814
2.7.11.1	Non-specific serine/threonine protein kinase	8052.64	0.8052640308899282
1.17.4.1	Ribonucleoside-diphosphate reductase	7962.25	0.7962250305431919
5.2.1.8	Peptidylprolyl isomerase	7885.64	0.788564030249316
2.4.1.25	4-alpha-glucanotransferase	6980.82	0.6980820267784263
2.4.1.1	Glycogen phosphorylase	6690.18	0.6690180256635313
3.5.1.88	Peptide deformylase	6374.05	0.6374050244508567
2.7.3.9	Phosphoenolpyruvate--protein phosphotransferase	6244.1	0.6244100239523684
2.7.2.4	Aspartate kinase	6052.65	0.6052650232179662
4.2.1.33	3-isopropylmalate dehydratase	6033.3	0.6033300231437395
3.4.21.89	Signal peptidase I	5885.75	0.5885750225777377
2.7.6.1	Ribose-phosphate diphosphokinase	5772.26	0.5772260221423902
1.8.1.9	Thioredoxin-disulfide reductase	5514.94	0.5514940211553105
6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	5082.31	0.5082310194957419
6.1.1.6	Lysine--tRNA ligase	5063.62	0.506362019424047
3.1.26.4	Ribonuclease H	4935.99	0.4935990189344582
1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme	4868.58	0.4868580186758735
6.1.1.10	Methionine--tRNA ligase	4844.76	0.4844760185845
3.2.1.26	Beta-fructofuranosidase	4828.41	0.48284101852178135
6.1.1.20	Phenylalanine--tRNA ligase	4805.96	0.48059601843566313
3.1.11.6	Exodeoxyribonuclease VII	4607.81	0.46078101767555973
3.4.21.92	Endopeptidase Clp	4553.45	0.4553450174670347
1.3.1.98	UDP-N-acetylmuramate dehydrogenase	4513.21	0.45132101731267416
2.1.1.177	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	4497.06	0.4497060172507228
2.3.1.128	Transferred entry 2.3.1.267	4295.6	0.4295600164779222
5.4.2.11	Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)	4276.96	0.4276960164064191
2.7.4.1	Polyphosphate kinase	4274.1	0.4274100163954481
2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	4202.92	0.42029201612240163
2.7.7.72	CCA tRNA nucleotidyltransferase	4182.83	0.41828301604533646
4.1.1.31	Phosphoenolpyruvate carboxylase	4111.17	0.4111170157704487
3.6.3.28	Transferred entry 7.3.2.2	4028.72	0.40287201545417034
4.3.3.6	Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)	3998.78	0.39987801533932055
2.1.1.198	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	3980.67	0.3980670152698506
6.1.1.17	Glutamate--tRNA ligase	3940.69	0.39406901511648734
3.2.1.21	Beta-glucosidase	3923.19	0.39231901504935734
4.1.2.13	Fructose-bisphosphate aldolase	3918.06	0.39180601502967866
2.7.1.180	FAD:protein FMN transferase	3917.61	0.3917610150279524
1.1.1.27	L-lactate dehydrogenase	3917.13	0.3917130150261112
2.7.4.9	dTMP kinase	3880.91	0.38809101488717124
1.1.1.3	Homoserine dehydrogenase	3868.21	0.38682101483845405
3.5.1.2	Glutaminase	3796.71	0.37967101456418
3.1.26.5	Ribonuclease P	3779.34	0.3779340144975487
2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	3761.14	0.3761140144277335
3.2.2.27	Uracil-DNA glycosylase	3716.44	0.3716440142562643
6.3.4.3	Formate--tetrahydrofolate ligase	3707.59	0.3707590142223157
6.1.1.16	Cysteine--tRNA ligase	3673.51	0.3673510140915848
3.1.3.16	Protein-serine/threonine phosphatase	3667.14	0.3667140140671495
6.3.4.4	Adenylosuccinate synthase	3658.43	0.3658430140337379
2.3.3.13	2-isopropylmalate synthase	3655.92	0.36559201402410957
6.1.1.11	Serine--tRNA ligase	3648.81	0.3648810139968356
2.7.1.15	Ribokinase	3643.37	0.3643370139759678
5.4.99.5	Chorismate mutase	3631.59	0.3631590139307797
3.1.3.37	Sedoheptulose-bisphosphatase	3619.7	0.36197001388516964
1.6.99.3	NADH dehydrogenase	3575.92	0.3575920137172296
2.7.7.3	Pantetheine-phosphate adenylyltransferase	3553.46	0.355346013631073
4.3.2.10	Imidazole glycerol-phosphate synthase	3552.98	0.3552980136292317
2.7.7.56	tRNA nucleotidyltransferase	3548.73	0.3548730136129287
3.2.1.22	Alpha-galactosidase	3526.15	0.35261501352631186
3.4.21.88	Repressor LexA	3514.29	0.3514290134808169
7.1.2.2	H(+)-transporting two-sector ATPase	3492.75	0.34927501339818945
3.6.1.66	XTP/dITP diphosphatase	3483.02	0.34830201336086514
3.1.26.3	Ribonuclease III	3450.17	0.34501701323485257
2.1.1.45	Thymidylate synthase	3426.63	0.3426630131445531
3.5.1.28	N-acetylmuramoyl-L-alanine amidase	3410.65	0.3410650130832538
3.5.4.33	tRNA(adenine(34)) deaminase	3408.17	0.34081701307374057
4.2.1.51	Prephenate dehydratase	3389.74	0.33897401300304303
2.7.4.3	Adenylate kinase	3385.95	0.3385950129885046
6.1.1.19	Arginine--tRNA ligase	3373.65	0.3373650129413218
5.3.1.9	Glucose-6-phosphate isomerase	3359.83	0.3359830128883083
2.7.7.60	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	3346.1	0.33461001283564
2.7.7.8	Polyribonucleotide nucleotidyltransferase	3337.24	0.33372401280165304
5.4.99.12	tRNA pseudouridine(38-40) synthase	3302.12	0.33021201266693273
6.1.1.9	Valine--tRNA ligase	3298.96	0.329896012654811
2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing)	3292.82	0.32928201263125795
5.3.1.4	L-arabinose isomerase	3276.39	0.32763901256823247
2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase	3266.15	0.3266150125289518
3.5.4.30	dCTP deaminase (dUMP-forming)	3211.64	0.3211640123198514
2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase	3179.33	0.31793301219591025
2.4.2.10	Orotate phosphoribosyltransferase	3142.43	0.31424301205436184
4.1.1.23	Orotidine-5'-phosphate decarboxylase	3137.75	0.3137750120364094
2.6.1.17	Succinyldiaminopimelate transaminase	3133.73	0.31337301202098866
3.1.1.5	Lysophospholipase	3129.51	0.3129510120048008
6.1.1.15	Proline--tRNA ligase	3127.85	0.312785011998433
1.8.4.12	Peptide-methionine (R)-S-oxide reductase	3127.58	0.3127580119973973
6.1.1.2	Tryptophan--tRNA ligase	3111.96	0.311196011937479
2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	3097.74	0.309774011882931
1.1.1.205	IMP dehydrogenase	3092.69	0.3092690118635592
2.7.6.5	GTP diphosphokinase	3073.86	0.30738601179132735
1.6.1.2	NAD(P)(+) transhydrogenase (Re/Si-specific)	3068.13	0.3068130117693471
3.2.1.52	Beta-N-acetylhexosaminidase	3067.7	0.3067700117676976
3.6.1.13	ADP-ribose diphosphatase	3061.98	0.30619801174575567
5.1.3.2	UDP-glucose 4-epimerase	3041.39	0.30413901166677243
1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	3038.79	0.3038790116567988
5.99.1.2	Transferred entry 5.6.2.1	3030.64	0.3030640116255354
6.1.1.1	Tyrosine--tRNA ligase	3029.79	0.3029790116222748
2.8.1.10	Thiazole synthase	3023.07	0.3023070115964969
2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	3020.31	0.30203101158590956
2.7.2.11	Glutamate 5-kinase	3019.54	0.3019540115829558
4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase	2980.81	0.2980810114343875
2.4.2.8	Hypoxanthine phosphoribosyltransferase	2952.16	0.2952160113244861
4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	2942.87	0.2942870112888497
4.2.1.9	Dihydroxy-acid dehydratase	2938.07	0.2938070112704369
4.3.1.1	Aspartate ammonia-lyase	2924.6	0.29246001121876597
3.5.4.16	GTP cyclohydrolase I	2919.15	0.29191501119785973
4.2.1.19	Imidazoleglycerol-phosphate dehydratase	2908.81	0.2908810111581955
2.6.1.52	Phosphoserine transaminase	2889.95	0.2889950110858485
1.1.1.85	3-isopropylmalate dehydrogenase	2882.99	0.28829901105914996
6.3.4.21	Nicotinate phosphoribosyltransferase	2877.03	0.2877030110362875
6.3.5.7	Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	2874.39	0.2874390110261604
3.6.1.1	Inorganic diphosphatase	2869.93	0.2869930110090518
3.4.11.18	Methionyl aminopeptidase	2838.31	0.28383101088775753
4.4.1.21	S-ribosylhomocysteine lyase	2827.24	0.282724010845293
2.7.1.30	Glycerol kinase	2809.75	0.28097501077820136
1.1.1.49	Glucose-6-phosphate dehydrogenase (NADP(+))	2808.08	0.28080801077179524
4.1.99.17	Phosphomethylpyrimidine synthase	2798.87	0.27988701073646566
7.3.2.1	ABC-type phosphate transporter	2794.43	0.27944301071943384
5.1.1.7	Diaminopimelate epimerase	2789.05	0.2789050106987962
6.3.4.5	Argininosuccinate synthase	2767.76	0.2767760106171277
5.3.1.16	isomerase	2752.7	0.2752700105593575
2.1.1.297	Peptide chain release factor N(5)-glutamine methyltransferase	2745.82	0.2745820105329659
2.1.2.1	Glycine hydroxymethyltransferase	2728.44	0.2728440104662962
2.7.1.26	Riboflavin kinase	2724.05	0.27240501044945614
2.7.7.2	FAD synthase	2724.05	0.27240501044945614
5.1.1.3	Glutamate racemase	2723.75	0.2723750104483053
1.1.1.94	Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	2719.55	0.27195501043219417
6.1.1.21	Histidine--tRNA ligase	2701.69	0.2701690103636832
2.4.1.7	Sucrose phosphorylase	2696.5	0.26965001034377434
1.1.1.267	1-deoxy-D-xylulose-5-phosphate reductoisomerase	2695.9	0.26959001034147273
3.4.19.3	Pyroglutamyl-peptidase I	2671.14	0.26711401024649334
6.1.1.23	Aspartate--tRNA(Asn) ligase	2667.95	0.2667950102342565
3.2.2.9	Adenosylhomocysteine nucleosidase	2654	0.26540001018074433
3.2.1.41	Pullulanase	2643.53	0.26435301014058143
2.6.1.11	Acetylornithine transaminase	2630.17	0.2630170100893325
1.2.1.11	Aspartate-semialdehyde dehydrogenase	2614.08	0.2614080100276112
2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	2582.18	0.2582180099052428
6.4.1.3	Propionyl-CoA carboxylase	2565.67	0.25656700984191044
2.7.1.40	Pyruvate kinase	2559.58	0.2559580098185492
2.7.1.33	Pantothenate kinase	2553.8	0.25538000979637715
4.1.1.20	Diaminopimelate decarboxylase	2543.93	0.25439300975851575
2.7.13.3	Histidine kinase	2538.83	0.25388300973895217
2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase	2537.34	0.25373400973323657
5.3.1.5	Xylose isomerase	2521.24	0.2521240096714769
2.5.1.6	Methionine adenosyltransferase	2516.57	0.25165700965356286
5.4.99.25	tRNA pseudouridine(55) synthase	2467.24	0.2467240094643329
2.5.1.3	Thiamine phosphate synthase	2465.52	0.24655200945773503
3.6.1.11	Exopolyphosphatase	2463.58	0.24635800945029318
6.3.1.2	Glutamine synthetase	2438.65	0.2438650093546617
4.2.1.11	Phosphopyruvate hydratase	2415.96	0.24159600926762287
4.1.2.25	Dihydroneopterin aldolase	2393.55	0.2393550091816581
3.1.11.2	Exodeoxyribonuclease III	2385.37	0.23853700915027962
2.5.1.15	Dihydropteroate synthase	2361.41	0.23614100905836902
2.7.4.8	Guanylate kinase	2345.79	0.23457900899845072
2.4.2.7	Adenine phosphoribosyltransferase	2342.6	0.23426000898621388
6.3.4.14	Biotin carboxylase	2338.63	0.23386300897098497
2.4.1.227	acetylglucosaminyltransferase	2324.46	0.23244600891662884
3.6.1.23	dUTP diphosphatase	2303.21	0.23032100883511383
2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase	2285.82	0.22858200876840584
2.7.7.23	UDP-N-acetylglucosamine diphosphorylase	2285.82	0.22858200876840584
2.5.1.54	3-deoxy-7-phosphoheptulonate synthase	2262.31	0.22623100867822143
5.4.2.10	Phosphoglucosamine mutase	2257.02	0.225702008657929
4.3.1.3	Histidine ammonia-lyase	2253.54	0.22535400864457972
3.4.23.36	Signal peptidase II	2253.18	0.22531800864319876
